species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_AP017312_1_Aneurinibacillus_soli_DNA__complete_genome_BAC,4116770,26,45.87746,6.31563,3.09083,0.75079,24.76411
1_CP026973_1_Achromobacter_insolitus_strain_FDAARGOS_88_chromosome__complete_genome_BAC,6523893,41,65.15248,6.28459,4.87400,0.74710,24.64241
1_CP020925_1_Sphingobium_yanoikuyae_strain_SHJ_chromosome__complete_genome_BAC,5260163,33,64.37159,6.27357,3.92297,0.74579,24.59920
1_CP026562_1_Pseudomonas_avellanae_strain_R2leaf_chromosome__complete_genome_BAC,6242845,39,58.58582,6.24716,4.63624,0.74265,24.49562
FM992688.1_Candida_dubliniensis_CD36_chromosome_1__complete_sequence,3214061,20,32.96145,6.22266,2.37756,0.73974,24.39956
1_CP010820_1_Lysinibacillus_fusiformis_strain_RB_21__complete_genome_BAC,4843789,30,37.61305,6.19350,3.56634,0.73627,24.28522
1_CP020809_1_Mycobacterium_dioxanotrophicus_strain_PH_06_chromosome__complete_genome_BAC,7595921,47,66.54500,6.18753,5.58726,0.73556,24.26183
1_CP001875_2_Pantoea_ananatis_LMG_20103__complete_genome_BAC,4703373,29,53.68264,6.16579,3.44746,0.73298,24.17658
1_CP016833_1_Xanthomonas_fragariae_isolate_Fap29_chromosome__complete_genome_BAC,4232633,26,62.30257,6.14275,3.09083,0.73024,24.08624
1_CP010799_2_Ralstonia_mannitolilytica_strain_SN82F48_chromosome_1__complete_sequence_BAC,3503899,21,65.42309,5.99332,2.49644,0.71247,23.50031
1_CP002877_1_Cupriavidus_necator_N_1_chromosome_1__complete_sequence_BAC,3872936,23,66.51125,5.93864,2.73419,0.70597,23.28590
1_AM286415_1_Yersinia_enterocolitica_subsp__enterocolitica_8081_complete_genome_BAC,4615899,27,47.26529,5.84935,3.20970,0.69536,22.93577
1_CU207211_1_Herminiimonas_arsenicoxydans_chromosome__complete_sequence_BAC,3424307,20,54.28676,5.84059,2.37756,0.69432,22.90145
1_AL646052_1_Ralstonia_solanacearum_GMI1000_chromosome_complete_sequence_BAC,3716413,21,67.05496,5.65061,2.49644,0.67173,22.15653
1_CP000542_1_Verminephrobacter_eiseniae_EF01_2__complete_genome_BAC,5566749,31,65.29164,5.56878,3.68522,0.66200,21.83564
1_CP003350_1_Frateuria_aurantia_DSM_6220__complete_genome_BAC,3603458,20,63.40933,5.55022,2.37756,0.65980,21.76288
1_CP006837_1_Lysinibacillus_varians_strain_GY32__complete_genome_BAC,4662822,25,37.17619,5.36156,2.97195,0.63737,21.02313
1_CP013480_3_Pandoraea_norimbergensis_strain_DSM_11628__complete_genome_BAC,6167370,33,63.07092,5.35074,3.92297,0.63608,20.98070
1_CP023284_1_Variovorax_boronicumulans_strain_J1_chromosome__complete_genome_BAC,7137898,38,68.02817,5.32369,4.51736,0.63287,20.87465
1_CP018866_1_Bacillus_cohnii_strain_DSM_6307_chromosome__complete_genome_BAC,4899141,26,36.12177,5.30705,3.09083,0.63089,20.80940
1_CP023965_1_Proteus_vulgaris_strain_FDAARGOS_366_chromosome__complete_genome_BAC,3961988,21,37.91647,5.30037,2.49644,0.63010,20.78318
1_CP002080_1_Acinetobacter_oleivorans_DR1__complete_genome_BAC,4152543,22,38.72348,5.29796,2.61531,0.62981,20.77375
1_CP000563_1_Shewanella_baltica_OS155__complete_genome_BAC,5127376,27,46.27474,5.26585,3.20970,0.62599,20.64782
1_CP007039_1_Pseudomonas_cichorii_JBC1__complete_genome_BAC,5986012,31,58.10106,5.17874,3.68522,0.61564,20.30628
1_CP015249_1_Dokdonella_koreensis_DS_123__complete_genome_BAC,4446619,23,70.39162,5.17247,2.73419,0.61489,20.28168
1_CP017715_1_Marinobacter_salinus_strain_Hb8_chromosome__complete_genome_BAC,4121005,21,55.90390,5.09585,2.49644,0.60578,19.98125
1_CP014947_1_Pseudomonas_koreensis_strain_D26__complete_genome_BAC,6301761,32,59.58482,5.07795,3.80409,0.60366,19.91105
1_CP012900_1_Stenotrophomonas_acidaminiphila_strain_ZAC14D2_NAIMI4_2__complete_genome_BAC,4138297,21,68.50880,5.07455,2.49644,0.60325,19.89772
CP017558.1_Yarrowia_lipolytica_strain_CLIB89_W29__chromosome_1F__complete_sequence,4002965,20,49.15616,4.99630,2.37756,0.59395,19.59092
1_FN667741_1_Xenorhabdus_bovienii_SS_2004_chromosome__complete_genome_BAC,4225498,21,44.95608,4.96983,2.49644,0.59080,19.48710
1_CP006252_1_Serratia_liquefaciens_ATCC_27592__complete_genome_BAC,5238612,26,55.34579,4.96315,3.09083,0.59001,19.46092
1_CP001982_1_Bacillus_megaterium_DSM319__complete_genome_BAC,5097447,25,38.12320,4.90441,2.97195,0.58303,19.23061
1_CP006643_1_Bacillus_infantis_NRRL_B_14911__complete_genome_BAC,4884713,23,46.01898,4.70857,2.73419,0.55974,18.46269
1_HG322949_1_Janthinobacterium_agaricidamnosum_NBRC_102515___DSM_9628__complete_genome_BAC,5949001,28,61.06968,4.70667,3.32858,0.55952,18.45526
1_CP003466_1_Alcanivorax_dieselolei_B5__complete_genome_BAC,4928223,23,61.63721,4.66700,2.73419,0.55480,18.29969
1_AP008230_1_Desulfitobacterium_hafniense_Y51_DNA__complete_genome_BAC,5727534,26,47.35133,4.53948,3.09083,0.53964,17.79967
1_CP011974_1_Bacillus_filamentosus_strain_Hbe603__complete_genome_BAC,4865574,22,36.63717,4.52157,2.61531,0.53751,17.72944
1_CP016756_1_Stenotrophomonas_nitritireducens_strain_2001__complete_genome_BAC,4541729,20,63.84571,4.40361,2.37756,0.52349,17.26691
1_CP007626_1_Bacillus_pseudomycoides_strain_219298__complete_genome_BAC,5228024,23,35.79836,4.39937,2.73419,0.52299,17.25030
1_CP015506_1_Bacillus_oceanisediminis_2691_chromosome__complete_genome_BAC,5461741,24,41.23284,4.39420,2.85307,0.52237,17.23004
1_CP020814_1_Bacillus_krulwichiae_strain_AM31D_chromosome__complete_genome_BAC,4610863,20,38.15032,4.33759,2.37756,0.51564,17.00803
1_CP000817_1_Lysinibacillus_sphaericus_C3_41__complete_genome_BAC,4639821,20,37.28122,4.31051,2.37756,0.51242,16.90188
1_CP018049_1_Pseudomonas_orientalis_strain_F9__complete_genome_BAC,5986236,25,60.37583,4.17624,2.97195,0.49646,16.37540
1_CP007230_1_Yersinia_similis_strain_228__complete_genome_BAC,4903722,20,46.96209,4.07854,2.37756,0.48485,15.99228
1_CP017080_1_Bacillus_muralis_strain_G25_68_chromosome__complete_genome_BAC,4919373,20,42.36723,4.06556,2.37756,0.48330,15.94140
1_CP013861_1_Pseudomonas_fragi_strain_P121__complete_genome_BAC,5101809,20,58.63234,3.92018,2.37756,0.46602,15.37134
1_CP023778_1_Nocardia_terpenica_strain_NC_YFY_NT001_chromosome__complete_genome_BAC,8847159,34,68.49639,3.84304,4.04185,0.45685,15.06888
1_CP004045_1_Pseudomonas_poae_RE*1_1_14__complete_genome_BAC,5512241,20,60.85021,3.62829,2.37756,0.43132,14.22682
CP016233.1_Trichoderma_reesei_QM6a_chromosome_II__complete_sequence,6234656,22,51.35404,3.52866,2.61531,0.41948,13.83617
1_CP015600_1_Pseudomonas_antarctica_strain_PAMC_27494_chromosome__complete_genome_BAC,6441449,22,59.84708,3.41538,2.61531,0.40601,13.39199
1_CP014870_1_Pseudomonas_silesiensis_strain_A3__complete_genome_BAC,6823539,22,59.58325,3.22413,2.61531,0.38328,12.64209
1_CP022098_1_Cystobacter_fuscus_strain_DSM_52655_chromosome__complete_genome_BAC,12349744,39,68.50099,3.15796,4.63624,0.37541,12.38263
1_CP004025_1_Myxococcus_stipitatus_DSM_14675__complete_genome_BAC,10350586,32,69.20078,3.09161,3.80409,0.36752,12.12246
1_CP014546_1_Pseudomonas_azotoformans_strain_S4__complete_genome_BAC,6859618,21,60.31640,3.06139,2.49644,0.36393,12.00398
1_CP012400_2_Pseudomonas_yamanorum_strain_LBUM636_chromosome__complete_genome_BAC,6856835,20,60.61294,2.91680,2.37756,0.34674,11.43700
1_CP029425_1_Bradyrhizobium_ottawaense_strain_OO99_chromosome__complete_genome_BAC,8606328,23,63.84046,2.67245,2.73419,0.31770,10.47890
1_CP020563_1_Kitasatospora_albolonga_strain_YIM_101047_chromosome__complete_genome_BAC,8027788,20,72.00793,2.49135,2.37756,0.29617,9.76877
1_1_1_19,58617616,70,47.93865,1.19418,8.32146,0.14196,4.68248
1_1_1_3,198295559,169,39.66567,0.85226,20.09037,0.10132,3.34179
1_1_1_7,159345973,114,40.69748,0.71542,13.55208,0.08505,2.80524
1_1_1_12,133275309,91,40.76639,0.68280,10.81789,0.08117,2.67730
1_1_1_20,64444167,41,43.80472,0.63621,4.87400,0.07563,2.49463
1_1_1_8,145138636,92,40.15660,0.63388,10.93677,0.07535,2.48548
1_1_1_11,135086622,85,41.53981,0.62923,10.10462,0.07480,2.46725
1_1_1_6,170805979,105,39.60525,0.61473,12.48218,0.07308,2.41042
1_1_1_4,190214555,113,38.24347,0.59407,13.43321,0.07062,2.32938
1_1_1_1,248956422,146,41.72429,0.58645,17.35618,0.06972,2.29951
1_1_1_10,133797422,68,41.54154,0.50823,8.08370,0.06042,1.99282
1_1_1_17,83257441,42,45.31519,0.50446,4.99287,0.05997,1.97803
1_1_1_X,156040895,70,39.52503,0.44860,8.32146,0.05333,1.75900
1_1_1_14,107043718,47,40.83421,0.43907,5.58726,0.05220,1.72164
1_1_1_18,80373285,30,39.77558,0.37326,3.56634,0.04437,1.46358
1_1_1_13,114364328,42,38.55031,0.36725,4.99287,0.04366,1.44001
1_1_1_16,90338345,32,44.58444,0.35422,3.80409,0.04211,1.38894
1_1_1_2,242193529,80,40.22856,0.33031,9.51023,0.03927,1.29519
1_1_1_15,101991189,30,42.03484,0.29414,3.56634,0.03497,1.15336
1_1_1_5,181538259,53,39.50632,0.29195,6.30053,0.03471,1.14476
