species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP014646_1_Thauera_humireducens_strain_SgZ_1__complete_genome_BAC,4171754,64,66.44487,15.34128,6.52779,1.56476,54.09104
1_CP017702_1_Lactobacillus_farciminis_KCTC_3681___DSM_20184__complete_genome_BAC,2551839,39,36.43089,15.28309,3.97787,1.55883,53.88586
1_CP014699_1_Streptococcus_pantholopis_strain_TA_26__complete_genome_BAC,2241302,34,41.96501,15.16977,3.46789,1.54726,53.48630
1_CR767821_1_Ehrlichia_ruminantium_strain_Welgevonden__complete_genome_BAC,1516355,23,27.47506,15.16790,2.34592,1.54708,53.47973
1_CP002175_1_Halanaerobium_praevalens_DSM_2228__complete_genome_BAC,2309262,35,30.28047,15.15637,3.56988,1.54590,53.43907
1_CP012502_1_Bacillus_beveridgei_strain_MLTeJB__complete_genome_BAC,3582268,54,46.06455,15.07424,5.50782,1.53752,53.14949
1_CP009460_1_Dickeya_fangzhongdai_strain_ND14b_chromosome__complete_genome_BAC,5052868,75,56.85926,14.84305,7.64975,1.51394,52.33434
1_CP011975_1_Yersinia_aleksiciae_strain_159__complete_genome_BAC,4000307,59,49.02835,14.74886,6.01780,1.50434,52.00224
1_CP013141_1_Lysobacter_antibioticus_strain_ATCC_29479_genome_BAC,5765176,85,66.84009,14.74369,8.66972,1.50381,51.98400
1_CP002160_1_Clostridium_cellulovorans_743B__complete_genome_BAC,5262222,77,31.20594,14.63261,7.85374,1.49248,51.59236
CP014502.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_D__complete_sequence,2277569,33,45.93112,14.48913,3.36589,1.47784,51.08647
1_CP002877_1_Cupriavidus_necator_N_1_chromosome_1__complete_sequence_BAC,3872936,56,66.51125,14.45930,5.71181,1.47480,50.98130
1_CP003697_1_Corynebacterium_halotolerans_YIM_70093___DSM_44683__complete_genome_BAC,3135752,45,68.46113,14.35063,4.58985,1.46372,50.59816
1_AP007255_1_Magnetospirillum_magneticum_AMB_1_DNA__complete_genome_BAC,4967148,71,65.10958,14.29391,7.24176,1.45793,50.39816
1_CP003470_1_Rhodanobacter_denitrificans_strain_2APBS1__complete_genome_BAC,4225490,59,67.48251,13.96288,6.01780,1.42417,49.23099
1_CP004387_1_Alcanivorax_pacificus_W11_5__complete_genome_BAC,4168427,57,62.60676,13.67421,5.81381,1.39473,48.21320
1_CP010311_1_Geoalkalibacter_subterraneus_strain_Red1__complete_genome_BAC,3475523,46,57.04150,13.23543,4.69185,1.34997,46.66612
1_CP001982_1_Bacillus_megaterium_DSM319__complete_genome_BAC,5097447,66,38.12320,12.94765,6.73178,1.32062,45.65145
1_CP003466_1_Alcanivorax_dieselolei_B5__complete_genome_BAC,4928223,63,61.63721,12.78352,6.42579,1.30388,45.07276
1_CP003056_1_Bacillus_coagulans_36D1__complete_genome_BAC,3552226,45,46.47601,12.66810,4.58985,1.29211,44.66580
1_AP014940_1_Lysobacter_enzymogenes_DNA__complete_genome__strain__M497_1_BAC,6096022,77,69.39350,12.63119,7.85374,1.28834,44.53567
1_CP003326_1_Gottschalkia_acidurici_9a_chromosome__complete_genome_BAC,3105335,39,29.92947,12.55901,3.97787,1.28098,44.28117
1_CP012920_1_Lactobacillus_kunkeei_strain_MP2__complete_genome_BAC,1614522,20,36.85984,12.38758,2.03993,1.26349,43.67674
1_CP013398_1_Burkholderia_seminalis_strain_FL_5_4_10_S1_D7_chromosome_1__complete_sequence_BAC,3505262,43,67.13989,12.26728,4.38586,1.25122,43.25257
1_CP017886_1_Pseudomonas_frederiksbergensis_strain_ERDD5_01_chromosome__complete_genome_BAC,5747498,70,58.72642,12.17921,7.13977,1.24224,42.94204
1_CP001657_1_Pectobacterium_carotovorum_subsp__carotovorum_PC1__complete_genome_BAC,4862913,59,51.92073,12.13265,6.01780,1.23749,42.77790
1_CP014835_1_Streptococcus_halotolerans_strain_HTS9_chromosome__complete_genome_BAC,2182100,26,39.24181,11.91513,2.65191,1.21530,42.01094
1_AM747720_1_Burkholderia_cenocepacia_J2315_chromosome_1__complete_genome_BAC,3870082,46,66.70593,11.88606,4.69185,1.21234,41.90844
1_CP000681_1_Shewanella_putrefaciens_CN_32__complete_genome_BAC,4659220,55,44.44215,11.80455,5.60982,1.20403,41.62106
1_CP020026_1_Rhodocyclaceae_bacterium_strain_Thauera_like_chromosome__complete_genome_BAC,3192379,37,63.78680,11.59010,3.77388,1.18215,40.86493
1_CP001978_1_Marinobacter_adhaerens_HP15__complete_genome_BAC,4421911,51,57.13674,11.53348,5.20183,1.17638,40.66529
1_CP016766_1_Lactobacillus_agilis_strain_La3__complete_genome_BAC,2187209,25,41.56786,11.43009,2.54992,1.16583,40.30075
1_CP016878_1_Xanthomonas_hortorum_strain_B07_007_chromosome__complete_genome_BAC,5175249,59,63.69196,11.40042,6.01780,1.16280,40.19614
1_CP012400_2_Pseudomonas_yamanorum_strain_LBUM636_chromosome__complete_genome_BAC,6856835,78,60.61294,11.37550,7.95574,1.16026,40.10830
1_CP018725_1_Xanthomonas_vesicatoria_ATCC_35937_strain_LMG911_chromosome__complete_genome_BAC,5110163,58,64.27367,11.34994,5.91581,1.15766,40.01816
1_CP000720_1_Yersinia_pseudotuberculosis_IP_31758__complete_genome_BAC,4723306,53,47.52836,11.22094,5.40582,1.14450,39.56335
1_CP014806_1_Rummeliibacillus_stabekisii_strain_PP9_chromosome__complete_genome_BAC,3412092,38,37.64576,11.13687,3.87587,1.13592,39.26691
1_AP012320_1_Rubrivivax_gelatinosus_IL144_DNA__complete_genome_BAC,5043253,56,71.27454,11.10395,5.71181,1.13257,39.15085
1_CP002512_1_Aerococcus_urinae_ACS_120_V_Col10a__complete_genome_BAC,2080974,23,41.87624,11.05254,2.34592,1.12732,38.96957
1_AE015928_1_Bacteroides_thetaiotaomicron_VPI_5482__complete_genome_BAC,6260361,68,42.82929,10.86200,6.93577,1.10789,38.29775
1_CR522870_1_Desulfotalea_psychrophila_LSv54_chromosome_BAC,3523383,38,46.80092,10.78510,3.87587,1.10004,38.02662
1_CP020121_1_Comamonas_kerstersii_strain_8943_chromosome__complete_genome_BAC,3547915,38,59.63031,10.71050,3.87587,1.09244,37.76360
1_CP015579_1_Tatumella_citrea_strain_DSM_13699_chromosome__complete_genome_BAC,4487466,48,49.71317,10.69645,4.89584,1.09100,37.71406
1_FO704551_1_Xenorhabdus_poinarii_str__G6_chromosome__complete_genome_BAC,3659523,39,44.53690,10.65714,3.97787,1.08699,37.57544
1_CP018622_1_Virgibacillus_dokdonensis_strain_21D_chromosome__complete_genome_BAC,4263520,45,36.57688,10.55466,4.58985,1.07654,37.21413
1_CP015756_1_Clostridium_estertheticum_subsp__estertheticum_strain_DSM_8809__complete_genome_BAC,4760574,50,30.91221,10.50294,5.09983,1.07126,37.03179
1_CP002431_1_Desulfovibrio_aespoeensis_Aspo_2__complete_genome_BAC,3629109,38,62.56466,10.47089,3.87587,1.06800,36.91876
1_CP001875_2_Pantoea_ananatis_LMG_20103__complete_genome_BAC,4703373,49,53.68264,10.41806,4.99784,1.06261,36.73251
1_CP010518_4_Pandoraea_apista_strain_TF81F4__complete_genome_BAC,5582097,58,62.65255,10.39035,5.91581,1.05978,36.63482
1_CP023392_1_Lactococcus_raffinolactis_strain_WiKim0068_chromosome__complete_genome_BAC,2217417,23,39.90239,10.37241,2.34592,1.05795,36.57156
1_FN869568_2_Halomonas_elongata_DSM_2581__complete_genome_BAC,4061825,42,63.61926,10.34019,4.28386,1.05466,36.45795
1_CP015583_1_Roseomonas_gilardii_strain_U14_5_chromosome_1__complete_sequence_BAC,4328147,44,70.71567,10.16601,4.48785,1.03690,35.84380
1_CP011254_1_Serratia_fonticola_strain_DSM_4576__complete_genome_BAC,6000511,61,53.60315,10.16580,6.22180,1.03688,35.84308
1_CP018786_1_Chryseobacterium_indologenes_strain_AA5_chromosome__complete_genome_BAC,5314748,54,35.87281,10.16040,5.50782,1.03633,35.82404
1_CP007039_1_Pseudomonas_cichorii_JBC1__complete_genome_BAC,5986012,60,58.10106,10.02337,6.11980,1.02235,35.34089
1_AP012292_1_Selenomonas_ruminantium_subsp__lactilytica_TAM6421_DNA__complete_genome_BAC,3003680,30,50.67099,9.98775,3.05990,1.01872,35.21529
1_CP021646_1_Pseudoalteromonas_piscicida_strain_DE2_B_chromosome_1__complete_sequence_BAC,4128210,41,43.59327,9.93167,4.18186,1.01300,35.01755
1_CP011008_1_Bacillus_simplex_strain_SH_B26__complete_genome_BAC,5345500,53,39.86483,9.91488,5.40582,1.01129,34.95837
1_CP013861_1_Pseudomonas_fragi_strain_P121__complete_genome_BAC,5101809,50,58.63234,9.80044,5.09983,0.99961,34.55488
1_CP014262_1_Pseudomonas_corrugata_strain_RM1_1_4__complete_genome_BAC,6124363,60,60.66265,9.79694,6.11980,0.99926,34.54253
1_CP009997_1_Yersinia_kristensenii_strain_Y231__complete_genome_BAC,4496569,44,47.39411,9.78524,4.48785,0.99806,34.50126
1_CP000724_1_Alkaliphilus_metalliredigens_QYMF__complete_genome_BAC,4929566,48,36.81633,9.73716,4.89584,0.99316,34.33174
1_AP017312_1_Aneurinibacillus_soli_DNA__complete_genome_BAC,4116770,40,45.87746,9.71636,4.07987,0.99104,34.25840
1_CP021435_1_Halomonas_beimenensis_strain_NTU_111_chromosome__complete_genome_BAC,4053030,39,68.42292,9.62243,3.97787,0.98146,33.92723
1_CP016790_1_Bacillus_flexus_strain_KLBMP_4941_chromosome__complete_genome_BAC,3960308,38,38.08680,9.59521,3.87587,0.97868,33.83125
1_AP008232_1_Sodalis_glossinidius_str__morsitans_DNA__complete_genome_BAC,4171146,40,54.69362,9.58968,4.07987,0.97812,33.81176
1_CP017080_1_Bacillus_muralis_strain_G25_68_chromosome__complete_genome_BAC,4919373,47,42.36723,9.55407,4.79384,0.97448,33.68620
1_CP017415_1_Acidihalobacter_prosperus_strain_F5_chromosome__complete_genome_BAC,3566941,34,59.91074,9.53198,3.46789,0.97223,33.60832
1_CP013378_1_Burkholderia_pseudomultivorans_strain_SUB_INT23_BP2_chromosome_1__complete_sequence_BAC,4849929,46,67.35001,9.48467,4.69185,0.96741,33.44152
1_CP002446_1_Pseudoxanthomonas_suwonensis_11_1__complete_genome_BAC,3419049,32,70.24180,9.35932,3.26389,0.95462,32.99956
1_CP018728_1_Xanthomonas_gardneri_strain_JS749_3_chromosome__complete_genome_BAC,5158913,48,63.70042,9.30429,4.89584,0.94901,32.80552
1_CP007739_1_Bacillus_methanolicus_MGA3__complete_genome_BAC,3337035,31,38.64832,9.28967,3.16190,0.94752,32.75397
1_CP015108_1_Sporosarcina_ureae_strain_S204__complete_genome_BAC,3362333,31,41.50514,9.21980,3.16190,0.94039,32.50761
1_CP002206_1_Pantoea_vagans_C9_1__complete_genome_BAC,4024986,37,55.54114,9.19257,3.77388,0.93761,32.41161
1_CP001503_2_Burkholderia_glumae_BGR1_chromosome_1__complete_sequence_BAC,3906507,35,68.14529,8.95940,3.56988,0.91383,31.58950
1_CP021323_1_Kushneria_konosiri_strain_X49__complete_genome_BAC,3584631,32,59.10170,8.92700,3.26389,0.91052,31.47526
1_CP003488_1_Providencia_stuartii_MRSN_2154__complete_genome_BAC,4402109,39,41.25817,8.85939,3.97787,0.90363,31.23686
1_AM942759_1_Proteus_mirabilis_strain_HI4320__complete_genome_BAC,4063606,36,38.89244,8.85912,3.67188,0.90360,31.23591
1_CP023965_1_Proteus_vulgaris_strain_FDAARGOS_366_chromosome__complete_genome_BAC,3961988,35,37.91647,8.83394,3.56988,0.90103,31.14715
1_CP011117_2_Pseudomonas_synxantha_strain_LBUM223_chromosome__complete_genome_BAC,6690033,59,59.43027,8.81909,6.01780,0.89952,31.09479
1_CP013366_1_Burkholderia_territorii_strain_RF8_non_BP5_chromosome_1__complete_sequence_BAC,3421021,30,66.69130,8.76931,3.05990,0.89444,30.91927
1_CP010516_1_Cupriavidus_gilardii_CR3_chromosome_1__complete_sequence_BAC,3539530,31,67.43164,8.75822,3.16190,0.89331,30.88017
1_CP007031_1_Marichromatium_purpuratum_984__complete_genome_BAC,3779112,33,67.90878,8.73221,3.36589,0.89066,30.78847
1_CP001607_1_Aggregatibacter_aphrophilus_NJ8700__complete_genome_BAC,2313035,20,42.22485,8.64663,2.03993,0.88193,30.48671
1_CP000230_1_Rhodospirillum_rubrum_ATCC_11170__complete_genome_BAC,4352825,37,65.46894,8.50024,3.77388,0.86700,29.97055
1_CP006569_1_Sodalis_praecaptivus_strain_HS1__complete_genome_BAC,4709528,40,57.46935,8.49342,4.07987,0.86630,29.94650
1_CP000462_1_Aeromonas_hydrophila_subsp__hydrophila_ATCC_7966__complete_genome_BAC,4744448,40,61.55322,8.43090,4.07987,0.85992,29.72609
1_AP018052_1_Thiohalobacter_thiocyanaticus_DNA__complete_genome__strain__FOKN1_BAC,3233441,27,64.26694,8.35024,2.75391,0.85170,29.44168
1_CP001052_1_Paraburkholderia_phytofirmans_PsJN_chromosome_1__complete_sequence_BAC,4467537,37,62.58396,8.28196,3.77388,0.84473,29.20095
1_CP006250_1_Serratia_plymuthica_4Rx13__complete_genome_BAC,5328010,43,56.24074,8.07056,4.38586,0.82317,28.45556
1_CP017703_1_Aeribacillus_pallidus_strain_KCTC3564__complete_genome_BAC,4089457,33,39.30829,8.06953,3.36589,0.82307,28.45192
1_HG322949_1_Janthinobacterium_agaricidamnosum_NBRC_102515___DSM_9628__complete_genome_BAC,5949001,48,61.06968,8.06858,4.89584,0.82297,28.44860
1_CP014342_1_Geobacillus_subterraneus_strain_KCTC_3922__complete_genome_BAC,3474426,28,52.18324,8.05888,2.85591,0.82198,28.41438
1_CP034649_1_Xanthomonas_vasicola_strain_NCPPB_1060_chromosome__complete_genome_BAC,4975046,40,63.28707,8.04012,4.07987,0.82007,28.34825
1_CP016833_1_Xanthomonas_fragariae_isolate_Fap29_chromosome__complete_genome_BAC,4232633,34,62.30257,8.03283,3.46789,0.81932,28.32254
1_CP020814_1_Bacillus_krulwichiae_strain_AM31D_chromosome__complete_genome_BAC,4610863,37,38.15032,8.02453,3.77388,0.81848,28.29329
1_CP018049_1_Pseudomonas_orientalis_strain_F9__complete_genome_BAC,5986236,48,60.37583,8.01839,4.89584,0.81785,28.27162
1_CP012024_1_Bacillus_smithii_strain_DSM_4216__complete_genome_BAC,3368778,27,40.76308,8.01477,2.75391,0.81748,28.25887
1_CP009364_1_Yersinia_frederiksenii_Y225__complete_genome_BAC,4495532,36,47.39326,8.00795,3.67188,0.81678,28.23483
1_CP010896_1_Pseudomonas_simiae_strain_PCL1751__complete_genome_BAC,6143950,48,60.36048,7.81256,4.89584,0.79686,27.54592
1_CP022423_1_Vitreoscilla_filiformis_strain_ATCC_15551_chromosome__complete_genome_BAC,3464895,27,63.49682,7.79243,2.75391,0.79480,27.47494
1_CP031716_1_Acinetobacter_wuhouensis_strain_WCHA60_chromosome__complete_genome_BAC,3851088,30,38.25792,7.79000,3.05990,0.79455,27.46637
1_CP025030_1_Achromobacter_spanius_strain_DSM_23806_chromosome__complete_genome_BAC,6425783,50,64.26749,7.78116,5.09983,0.79365,27.43518
1_AM167904_1_Bordetella_avium_197N_complete_genome_BAC,3732255,29,61.58917,7.77009,2.95790,0.79252,27.39616
1_HE717023_1_Halobacillus_halophilus_DSM_2266_complete_genome_BAC,4150632,32,41.81194,7.70967,3.26389,0.78636,27.18314
1_CP002580_1_Burkholderia_plantarii_strain_PG1_chromosome_1__complete_sequence_BAC,4163767,32,68.38940,7.68534,3.26389,0.78388,27.09735
1_CP025704_1_Bacteriovorax_stolpii_strain_DSM_12778_chromosome__complete_genome_BAC,3810309,29,40.87269,7.61093,2.95790,0.77629,26.83498
1_CP015775_1_Ochrobactrum_pseudogrignonense_strain_K8_chromosome_1__complete_sequence_BAC,3950556,30,53.40190,7.59386,3.05990,0.77455,26.77480
1_FQ859183_1_Flavobacterium_branchiophilum_FL_15__complete_genome_BAC,3559884,27,32.85268,7.58453,2.75391,0.77360,26.74189
1_CP007155_1_Kutzneria_albida_DSM_43870__complete_genome_BAC,9874926,74,70.62154,7.49372,7.54775,0.76434,26.42174
1_CP006863_1_Bacillus_toyonensis_BCT_7112__complete_genome_BAC,4940474,37,35.59701,7.48917,3.77388,0.76387,26.40566
1_CP018467_1_Xanthomonas_euvesicatoria_strain_LMG930_chromosome__complete_genome_BAC,5079107,38,64.72932,7.48163,3.87587,0.76310,26.37908
CP014503.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_B__complete_sequence,4956242,37,43.95546,7.46534,3.77388,0.76144,26.32165
1_BA000028_3_Oceanobacillus_iheyensis_HTE831_DNA__complete_genome_BAC,3630528,27,35.67107,7.43693,2.75391,0.75854,26.22149
1_CP026973_1_Achromobacter_insolitus_strain_FDAARGOS_88_chromosome__complete_genome_BAC,6523893,48,65.15248,7.35757,4.89584,0.75045,25.94169
1_CP014870_1_Pseudomonas_silesiensis_strain_A3__complete_genome_BAC,6823539,50,59.58325,7.32757,5.09983,0.74739,25.83592
1_CP001965_1_Sideroxydans_lithotrophicus_ES_1__complete_genome_BAC,3003656,22,57.53757,7.32440,2.24393,0.74707,25.82472
1_CP019401_1_Planococcus_faecalis_strain_AJ003_chromosome__complete_genome_BAC,3495892,25,40.90131,7.15125,2.54992,0.72940,25.21424
1_CP001968_1_Denitrovibrio_acetiphilus_DSM_12809__complete_genome_BAC,3222077,23,42.52859,7.13825,2.34592,0.72808,25.16837
1_CP011131_1_Lysobacter_gummosus_strain_3_2_11__complete_genome_BAC,6056618,43,66.55661,7.09967,4.38586,0.72414,25.03236
1_CP014782_1_Shewanella_psychrophila_strain_WP2__complete_genome_BAC,6353406,45,44.29480,7.08281,4.58985,0.72242,24.97292
1_CP020382_1_Rhodothermaceae_bacterium_RA_chromosome__complete_genome_BAC,4653222,32,68.28059,6.87696,3.26389,0.70143,24.24711
1_CP013923_1_Achromobacter_denitrificans_strain_USDA_ARS_USMARC_56712__complete_genome_BAC,6226215,42,67.89415,6.74567,4.28386,0.68804,23.78420
1_CP000154_2_Paenibacillus_polymyxa_E681__complete_genome_BAC,5394883,36,45.77873,6.67299,3.67188,0.68062,23.52796
1_CP011512_1_Paenibacillus_peoriae_strain_HS311__complete_genome_BAC,6006533,40,45.70813,6.65942,4.07987,0.67924,23.48010
1_CP013661_2_Planococcus_kocurii_strain_ATCC_43650__complete_genome_BAC,3472056,23,40.90789,6.62431,2.34592,0.67566,23.35631
1_CP006643_1_Bacillus_infantis_NRRL_B_14911__complete_genome_BAC,4884713,32,46.01898,6.55105,3.26389,0.66819,23.09802
1_CP004045_1_Pseudomonas_poae_RE*1_1_14__complete_genome_BAC,5512241,36,60.85021,6.53092,3.67188,0.66613,23.02704
1_CP005960_1_Pseudomonas_mandelii_JR_1__complete_genome_BAC,6778052,44,59.24012,6.49154,4.48785,0.66212,22.88820
1_CP026562_1_Pseudomonas_avellanae_strain_R2leaf_chromosome__complete_genome_BAC,6242845,40,58.58582,6.40734,4.07987,0.65353,22.59131
1_CP001025_1_Burkholderia_ambifaria_MC40_6_chromosome_1__complete_sequence_BAC,3443583,22,66.92570,6.38870,2.24393,0.65163,22.52559
1_CP009896_1_Pimelobacter_simplex_strain_VKM_Ac_2033D__complete_genome_BAC,5637360,36,72.88657,6.38597,3.67188,0.65135,22.51596
1_AE008923_1_Xanthomonas_axonopodis_pv__citri_str__306__complete_genome_BAC,5175554,33,64.78524,6.37613,3.36589,0.65034,22.48128
1_CP001068_1_Ralstonia_pickettii_12J_chromosome_1__complete_sequence_BAC,3942557,25,63.44376,6.34106,2.54992,0.64677,22.35761
1_CP020000_1_Acinetobacter_calcoaceticus_strain_CA16__complete_genome_BAC,4110074,26,38.71687,6.32593,2.65191,0.64522,22.30426
1_AE017355_1_Bacillus_thuringiensis_serovar_konkukian_str__97_27__complete_genome_BAC,5237682,33,35.39850,6.30050,3.36589,0.64263,22.21461
1_AE013598_1_Xanthomonas_oryzae_pv__oryzae_KACC_10331__complete_genome_BAC,4941439,31,63.70145,6.27347,3.16190,0.63987,22.11932
FM992688.1_Candida_dubliniensis_CD36_chromosome_1__complete_sequence,3214061,20,32.96145,6.22266,2.03993,0.63469,21.94015
1_CP010820_1_Lysinibacillus_fusiformis_strain_RB_21__complete_genome_BAC,4843789,30,37.61305,6.19350,3.05990,0.63172,21.83733
1_CP020809_1_Mycobacterium_dioxanotrophicus_strain_PH_06_chromosome__complete_genome_BAC,7595921,47,66.54500,6.18753,4.79384,0.63111,21.81630
1_CP002599_1_Burkholderia_gladioli_BSR3_chromosome_1__complete_sequence_BAC,4413616,27,67.51702,6.11743,2.75391,0.62396,21.56912
1_AM286415_1_Yersinia_enterocolitica_subsp__enterocolitica_8081_complete_genome_BAC,4615899,28,47.26529,6.06599,2.85591,0.61871,21.38776
1_CP002080_1_Acinetobacter_oleivorans_DR1__complete_genome_BAC,4152543,25,38.72348,6.02041,2.54992,0.61406,21.22706
1_CP006252_1_Serratia_liquefaciens_ATCC_27592__complete_genome_BAC,5238612,31,55.34579,5.91760,3.16190,0.60358,20.86456
1_CP007230_1_Yersinia_similis_strain_228__complete_genome_BAC,4903722,29,46.96209,5.91388,2.95790,0.60320,20.85144
1_CP013068_1_Pannonibacter_phragmitetus_strain_31801__complete_genome_BAC,5318696,31,63.34515,5.82849,3.16190,0.59449,20.55038
CP012824.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_2__complete_sequence,4132043,24,37.95524,5.80827,2.44792,0.59242,20.47908
1_CP006837_1_Lysinibacillus_varians_strain_GY32__complete_genome_BAC,4662822,26,37.17619,5.57602,2.65191,0.56874,19.66022
1_CP009787_1_Yersinia_rohdei_strain_YRA__complete_genome_BAC,4372253,24,47.02370,5.48916,2.44792,0.55988,19.35396
1_CP011130_1_Lysobacter_capsici_strain_55__complete_genome_BAC,6391889,35,66.64266,5.47569,3.56988,0.55850,19.30645
1_CP023422_1_Janthinobacterium_svalbardensis_strain_PAMC_27463_chromosome__complete_genome_BAC,6274078,34,62.15234,5.41912,3.46789,0.55273,19.10700
1_CP013480_3_Pandoraea_norimbergensis_strain_DSM_11628__complete_genome_BAC,6167370,33,63.07092,5.35074,3.36589,0.54576,18.86590
1_CP022657_1_Tumebacillus_algifaecis_strain_THMBR28_chromosome__complete_genome_BAC,4516965,24,53.01380,5.31331,2.44792,0.54194,18.73392
1_CP018866_1_Bacillus_cohnii_strain_DSM_6307_chromosome__complete_genome_BAC,4899141,26,36.12177,5.30705,2.65191,0.54130,18.71187
1_CP000563_1_Shewanella_baltica_OS155__complete_genome_BAC,5127376,27,46.27474,5.26585,2.75391,0.53710,18.56658
CP016238.1_Trichoderma_reesei_QM6a_chromosome_VII__complete_sequence,3823438,20,50.97896,5.23089,2.03993,0.53353,18.44333
1_CP019240_1_Rhodoferax_antarcticus_strain_DSM_24876__complete_genome_BAC,3916274,20,59.04028,5.10690,2.03993,0.52089,18.00616
1_CP017715_1_Marinobacter_salinus_strain_Hb8_chromosome__complete_genome_BAC,4121005,21,55.90390,5.09585,2.14193,0.51976,17.96720
1_CP008726_1_Burkholderia_oklahomensis_strain_EO147_chromosome_1__complete_sequence_BAC,4192008,21,66.92277,5.00953,2.14193,0.51096,17.66284
CP017558.1_Yarrowia_lipolytica_strain_CLIB89_W29__chromosome_1F__complete_sequence,4002965,20,49.15616,4.99630,2.03993,0.50961,17.61621
1_FN667741_1_Xenorhabdus_bovienii_SS_2004_chromosome__complete_genome_BAC,4225498,21,44.95608,4.96983,2.14193,0.50691,17.52285
1_CP010310_2_Pandoraea_pulmonicola_strain_DSM_16583__complete_genome_BAC,5867621,29,64.30770,4.94238,2.95790,0.50411,17.42608
1_CP011974_1_Bacillus_filamentosus_strain_Hbe603__complete_genome_BAC,4865574,24,36.63717,4.93262,2.44792,0.50311,17.39167
1_CP016761_1_Fictibacillus_arsenicus_strain_G25_54_chromosome__complete_genome_BAC,4055461,20,39.66319,4.93162,2.03993,0.50301,17.38816
1_CP001111_1_Stenotrophomonas_maltophilia_R551_3__complete_genome_BAC,4573969,21,66.32026,4.59120,2.14193,0.46829,16.18787
1_CP007626_1_Bacillus_pseudomycoides_strain_219298__complete_genome_BAC,5228024,24,35.79836,4.59065,2.44792,0.46823,16.18593
1_CP000903_1_Bacillus_weihenstephanensis_KBAB4__complete_genome_BAC,5262775,24,35.55483,4.56033,2.44792,0.46514,16.07902
1_AP008230_1_Desulfitobacterium_hafniense_Y51_DNA__complete_genome_BAC,5727534,26,47.35133,4.53948,2.65191,0.46301,16.00551
1_CP015506_1_Bacillus_oceanisediminis_2691_chromosome__complete_genome_BAC,5461741,24,41.23284,4.39420,2.44792,0.44819,15.49330
1_CP000817_1_Lysinibacillus_sphaericus_C3_41__complete_genome_BAC,4639821,20,37.28122,4.31051,2.03993,0.43966,15.19821
1_CP000058_1_Pseudomonas_savastanoi_pv__phaseolicola_1448A_chromosome__complete_genome_BAC,5928787,25,58.01183,4.21671,2.54992,0.43009,14.86749
1_CP011507_1_Pseudomonas_trivialis_strain_IHBB745__complete_genome_BAC,6452803,27,59.89796,4.18423,2.75391,0.42678,14.75296
1_CP023778_1_Nocardia_terpenica_strain_NC_YFY_NT001_chromosome__complete_genome_BAC,8847159,34,68.49639,3.84304,3.46789,0.39198,13.54998
1_CP013737_1_Herbaspirillum_rubrisubalbicans_M1__complete_genome_BAC,5611261,21,61.53383,3.74247,2.14193,0.38172,13.19540
1_CP002521_1_Acidovorax_avenae_subsp__avenae_ATCC_19860__complete_genome_BAC,5482170,20,68.84146,3.64819,2.03993,0.37210,12.86297
CP016233.1_Trichoderma_reesei_QM6a_chromosome_II__complete_sequence,6234656,22,51.35404,3.52866,2.24393,0.35991,12.44152
1_CP022098_1_Cystobacter_fuscus_strain_DSM_52655_chromosome__complete_genome_BAC,12349744,43,68.50099,3.48185,4.38586,0.35514,12.27649
1_CP015639_1_Pseudomonas_lurida_strain_L228_chromosome__complete_genome_BAC,6175426,21,60.84617,3.40057,2.14193,0.34685,11.98990
1_CP004025_1_Myxococcus_stipitatus_DSM_14675__complete_genome_BAC,10350586,32,69.20078,3.09161,3.26389,0.31533,10.90055
1_CP029425_1_Bradyrhizobium_ottawaense_strain_OO99_chromosome__complete_genome_BAC,8606328,25,63.84046,2.90484,2.54992,0.29628,10.24202
1_CP020563_1_Kitasatospora_albolonga_strain_YIM_101047_chromosome__complete_genome_BAC,8027788,20,72.00793,2.49135,2.03993,0.25411,8.78411
CP003002.1_Myceliophthora_thermophila_ATCC_42464_chromosome_1__complete_sequence,10931058,24,52.71592,2.19558,2.44792,0.22394,7.74128
1_CP012752_1_Kibdelosporangium_phytohabitans_strain_KLBMP1111__complete_genome_BAC,11759770,23,68.46042,1.95582,2.34592,0.19949,6.89593
1_1_1_19,58617616,70,47.93865,1.19418,7.13977,0.12180,4.21050
1_1_1_3,198295559,181,39.66567,0.91278,18.46140,0.09310,3.21832
1_1_1_7,159345973,125,40.69748,0.78446,12.74959,0.08001,2.76588
1_1_1_11,135086622,100,41.53981,0.74027,10.19967,0.07550,2.61006
1_1_1_12,133275309,92,40.76639,0.69030,9.38370,0.07041,2.43389
1_1_1_4,190214555,129,38.24347,0.67818,13.15757,0.06917,2.39117
1_1_1_8,145138636,97,40.15660,0.66833,9.89368,0.06817,2.35642
1_1_1_6,170805979,114,39.60525,0.66742,11.62762,0.06808,2.35324
1_1_1_17,83257441,55,45.31519,0.66060,5.60982,0.06738,2.32918
1_1_1_20,64444167,41,43.80472,0.63621,4.18186,0.06489,2.24318
1_1_1_1,248956422,154,41.72429,0.61858,15.70749,0.06309,2.18103
1_1_1_15,101991189,57,42.03484,0.55887,5.81381,0.05700,1.97050
