species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP013213_1_Erysipelothrix_larvae_strain_LV19_chromosome__complete_genome_BAC,2495108,1,37.42904,0.40078,0.10200,0.04088,1.41310
1_CP013234_1_Collimonas_pratensis_strain_Ter91__complete_genome_BAC,5730025,6,58.73740,1.04712,0.61198,0.10680,3.69198
1_CP013244_1_Caulobacteraceae_bacterium_OTSz_A_272_chromosome__complete_genome_BAC,3732719,0,61.50440,0.00000,0.00000,0.00000,0.00000
1_CP013252_1_Clostridium_butyricum_strain_KNU_L09_chromosome_1__complete_sequence_BAC,3824894,70,28.82983,18.30118,7.13977,1.86666,64.52719
1_CP013254_1_Kocuria_flava_strain_HO_9041__complete_genome_BAC,3504335,4,74.21563,1.14144,0.40799,0.11642,4.02455
1_CP013264_1_Sphingobium_baderi_strain_DE_13__complete_genome_BAC,4107398,5,62.40156,1.21732,0.50998,0.12416,4.29207
1_CP013290_1_Janibacter_indicus_strain_YFY001__complete_genome_BAC,3401189,0,71.26933,0.00000,0.00000,0.00000,0.00000
1_CP013336_1_Fusobacterium_hwasookii_ChDC_F206__complete_genome_BAC,2424685,7,27.24471,2.88697,0.71398,0.29446,10.17901
1_CP013341_1_Nitrosomonas_ureae_strain_Nm10__complete_genome_BAC,3307820,0,44.47011,0.00000,0.00000,0.00000,0.00000
1_CP013342_1_Sphingopyxis_terrae_NBRC_15098_strain_203_1__complete_genome_BAC,3979087,0,64.58676,0.00000,0.00000,0.00000,0.00000
1_CP013350_1_Pseudoalteromonas_issachenkonii_strain_KCTC_12958_chromosome_I__complete_sequence_BAC,3402324,11,40.39997,3.23309,1.12196,0.32976,11.39938
1_CP013355_1_Lutibacter_profundi_strain_LP1_chromosome__complete_genome_BAC,2966978,0,29.76778,0.00000,0.00000,0.00000,0.00000
1_CP013362_1_Burkholderia_diffusa_strain_RF2_non_BP9_chromosome_1__complete_sequence_BAC,3333368,0,66.56256,0.00000,0.00000,0.00000,0.00000
1_CP013366_1_Burkholderia_territorii_strain_RF8_non_BP5_chromosome_1__complete_sequence_BAC,3421021,30,66.69130,8.76931,3.05990,0.89444,30.91927
1_CP013378_1_Burkholderia_pseudomultivorans_strain_SUB_INT23_BP2_chromosome_1__complete_sequence_BAC,4849929,46,67.35001,9.48467,4.69185,0.96741,33.44152
1_CP013398_1_Burkholderia_seminalis_strain_FL_5_4_10_S1_D7_chromosome_1__complete_sequence_BAC,3505262,43,67.13989,12.26728,4.38586,1.25122,43.25257
1_CP013401_1_Burkholderia_metallica_strain_FL_6_5_30_S1_D7_chromosome_1__complete_sequence_BAC,3556612,1,67.00032,0.28117,0.10200,0.02868,0.99135
1_CP013435_1_Burkholderia_latens_strain_AU17928_chromosome_1__complete_sequence_BAC,3331737,1,66.29282,0.30014,0.10200,0.03061,1.05826
1_CP013459_1_Burkholderia_stagnalis_strain_MSMB735WGS_chromosome_1__complete_sequence_BAC,3703595,0,67.68535,0.00000,0.00000,0.00000,0.00000
1_CP013480_3_Pandoraea_norimbergensis_strain_DSM_11628__complete_genome_BAC,6167370,33,63.07092,5.35074,3.36589,0.54576,18.86590
1_CP013500_1_Rhizobium_esperanzae_strain_N561_chromosome__complete_genome_BAC,4476427,0,61.34357,0.00000,0.00000,0.00000,0.00000
1_CP013611_1_Pseudoalteromonas_rubra_strain_SCSIO_6842_chromosome_1__complete_sequence_BAC,4532889,0,47.83419,0.00000,0.00000,0.00000,0.00000
1_CP013614_1_Enterococcus_silesiacus_strain_LMG_23085__complete_genome_BAC,3928141,1110,36.39667,282.57649,113.21632,28.82186,996.32189
1_CP013650_1_Lacimicrobium_alkaliphilum_strain_YelD216__complete_genome_BAC,4378835,0,50.61521,0.00000,0.00000,0.00000,0.00000
1_CP013652_1_Paenibacillus_naphthalenovorans_strain_32O_Y__complete_genome_BAC,5200139,1,49.67370,0.19230,0.10200,0.01961,0.67803
1_CP013659_2_Planococcus_rifietoensis_strain_M8__complete_genome_BAC,3505011,13,48.43835,3.70898,1.32596,0.37830,13.07729
1_CP013661_2_Planococcus_kocurii_strain_ATCC_43650__complete_genome_BAC,3472056,23,40.90789,6.62431,2.34592,0.67566,23.35631
1_CP013671_1_Tenacibaculum_dicentrarchi_strain_AY7486TD__complete_genome_BAC,2918253,0,31.47684,0.00000,0.00000,0.00000,0.00000
1_CP013690_1_Myroides_odoratimimus_strain_PR63039__complete_genome_BAC,4366950,0,34.18114,0.00000,0.00000,0.00000,0.00000
1_CP013704_1_Borrelia_anserina_Es__complete_genome_BAC,906833,0,29.48381,0.00000,0.00000,0.00000,0.00000
1_CP013729_1_Roseateles_depolymerans_strain_KCTC_42856__complete_genome_BAC,5681722,13,66.58124,2.28804,1.32596,0.23337,8.06728
1_CP013737_1_Herbaspirillum_rubrisubalbicans_M1__complete_genome_BAC,5611261,21,61.53383,3.74247,2.14193,0.38172,13.19540
1_CP013738_1_Streptomyces_globisporus_C_1027__complete_genome_BAC,7608611,0,71.61118,0.00000,0.00000,0.00000,0.00000
1_CP013747_1_Pseudarthrobacter_sulfonivorans_strain_Ar51_chromosome__complete_genome_BAC,5043757,6,64.66534,1.18959,0.61198,0.12133,4.19431
1_CP013861_1_Pseudomonas_fragi_strain_P121__complete_genome_BAC,5101809,50,58.63234,9.80044,5.09983,0.99961,34.55488
1_CP013862_1_Lentibacillus_amyloliquefaciens_strain_LAM0015__complete_genome_BAC,3858284,5,42.11109,1.29591,0.50998,0.13218,4.56920
1_CP013909_1_Hymenobacter_sedentarius_strain_DG5B_chromosome__complete_genome_BAC,4868852,0,60.96330,0.00000,0.00000,0.00000,0.00000
1_CP013910_1_Deinococcus_actinosclerus_strain_BM2__complete_genome_BAC,3264334,0,70.62207,0.00000,0.00000,0.00000,0.00000
1_CP013920_1_Arsenophonus_symbiont_of_Lipoptena_fortisetosa_strain_CB__complete_genome_BAC,836724,0,24.86219,0.00000,0.00000,0.00000,0.00000
1_CP013923_1_Achromobacter_denitrificans_strain_USDA_ARS_USMARC_56712__complete_genome_BAC,6226215,42,67.89415,6.74567,4.28386,0.68804,23.78420
1_CP013979_1_Agromyces_aureus_strain_AR33__complete_genome_BAC,4373124,0,70.42491,0.00000,0.00000,0.00000,0.00000
1_CP013987_1_Pseudomonas_oryzihabitans_strain_USDA_ARS_USMARC_56511__complete_genome_BAC,4834356,199,65.13462,41.16367,20.29734,4.19856,145.13687
1_CP013988_1_Aerococcus_urinaeequi_strain_USDA_ARS_USMARC_56713__complete_genome_BAC,2054328,66,39.42353,32.12726,6.73178,3.27688,113.27586
1_CP013990_1_Leclercia_adecarboxylata_strain_USDA_ARS_USMARC_60222__complete_genome_BAC,4803917,313,55.77382,65.15512,31.92496,6.64561,229.72710
1_CP014007_1_Kosakonia_oryzae_strain_Ola_51__complete_genome_BAC,5303342,253,54.00692,47.70579,25.80516,4.86583,168.20337
1_CP014016_2_Staphylococcus_simulans_strain_FDAARGOS_124__complete_genome_BAC,2647556,911,35.94547,344.09041,92.91898,35.09614,1213.21065
1_CP014031_2_Hafnia_paralvei_strain_FDAARGOS_158_chromosome__complete_genome_BAC,4513714,250,48.19253,55.38681,25.49917,5.64927,195.28550
1_CP014034_2_Vibrio_fluvialis_strain_ATCC_33809_chromosome_1__complete_sequence_BAC,1671895,1,49.70070,0.59812,0.10200,0.06101,2.10889
1_CP014042_2_Vibrio_mimicus_strain_ATCC_33654_chromosome_1__complete_sequence_BAC,1347652,0,45.88679,0.00000,0.00000,0.00000,0.00000
1_CP014056_2_Grimontia_hollisae_strain_ATCC_33564_chromosome_1__complete_sequence_BAC,3215321,2,49.72774,0.62202,0.20399,0.06344,2.19316
1_CP014067_2_Enterococcus_gallinarum_strain_FDAARGOS_163_chromosome__complete_genome_BAC,3733350,496,42.38992,132.85655,50.59036,13.55093,468.43207
1_CP014136_1_Gibbsiella_quercinecans_strain_FRB97__complete_genome_BAC,5548506,672,55.93843,121.11360,68.54177,12.35320,427.02819
1_CP014137_1_Brenneria_goodwinii_strain_FRB141__complete_genome_BAC,5360730,159,53.06858,29.66014,16.21747,3.02524,104.57716
1_CP014141_1_Thermus_parvatiensis_strain_RL__complete_genome_BAC,1872821,0,68.54437,0.00000,0.00000,0.00000,0.00000
1_CP014145_1_Microterricola_viridarii_strain_ERGS5_02__complete_genome_BAC,3689726,0,68.72369,0.00000,0.00000,0.00000,0.00000
1_CP014150_1_Paeniclostridium_sordellii_strain_AM370_chromosome__complete_genome_BAC,3550458,0,27.86408,0.00000,0.00000,0.00000,0.00000
1_CP014159_1_Aerococcus_christensenii_strain_CCUG28831__complete_genome_BAC,1634920,13,39.17622,7.95146,1.32596,0.81102,28.03564
1_CP014160_1_Aerococcus_sanguinicola_strain_CCUG43001__complete_genome_BAC,2033849,0,47.55269,0.00000,0.00000,0.00000,0.00000
1_CP014163_1_Aerococcus_urinaehominis_strain_CCUG42038B__complete_genome_BAC,1831400,0,42.74590,0.00000,0.00000,0.00000,0.00000
1_CP014164_1_Aerococcus_viridans_strain_CCUG4311__complete_genome_BAC,2199877,1,39.37925,0.45457,0.10200,0.04636,1.60275
1_CP014167_1_Paenibacillus_yonginensis_strain_DCY84_chromosome__complete_genome_BAC,4985901,0,50.99920,0.00000,0.00000,0.00000,0.00000
1_CP014168_1_Sphingomonas_panacis_strain_DCY99__complete_genome_BAC,5003808,2,65.68780,0.39970,0.20399,0.04077,1.40927
1_CP014170_1_Clostridium_tyrobutyricum_strain_KCTC_5387_chromosome__complete_genome_BAC,3071606,0,31.07633,0.00000,0.00000,0.00000,0.00000
1_CP014176_1_Clostridium_argentinense_strain_89G_chromosome__complete_genome_BAC,4662988,1,28.84431,0.21445,0.10200,0.02187,0.75613
1_CP014206_1_Pseudodesulfovibrio_indicus_strain_J2_chromosome__complete_genome_BAC,3966573,0,63.49454,0.00000,0.00000,0.00000,0.00000
1_CP014209_1_Isoptericola_dokdonensis_DS_3__complete_genome_BAC,3826972,0,73.83806,0.00000,0.00000,0.00000,0.00000
1_CP014224_1_Wenyingzhuangia_fucanilytica_strain_CZ1127__complete_genome_BAC,3427057,0,31.63151,0.00000,0.00000,0.00000,0.00000
1_CP014226_1_Halomonas_chromatireducens_strain_AGD_8_3__complete_genome_BAC,3973651,1,62.81457,0.25166,0.10200,0.02567,0.88731
1_CP014227_1_Capnocytophaga_haemolytica_strain_CCUG_32990__complete_genome_BAC,2688484,0,44.22610,0.00000,0.00000,0.00000,0.00000
1_CP014228_1_Actinomyces_radicidentis_strain_CCUG_36733__complete_genome_BAC,3051613,0,72.60105,0.00000,0.00000,0.00000,0.00000
1_CP014229_1_Desulfovibrio_fairfieldensis_strain_CCUG_45958__complete_genome_BAC,3699310,1,60.90246,0.27032,0.10200,0.02757,0.95311
1_CP014230_1_Desulfomicrobium_orale_DSM_12838__complete_genome_BAC,2783374,0,58.92466,0.00000,0.00000,0.00000,0.00000
1_CP014232_1_Actinomyces_oris_strain_T14V__complete_genome_BAC,3042917,3,68.47053,0.98590,0.30599,0.10056,3.47612
1_CP014234_1_Moraxella_osloensis_strain_CCUG_350__complete_genome_BAC,2434688,2,43.84722,0.82146,0.20399,0.08379,2.89634
1_CP014241_1_Bifidobacterium_angulatum_strain_GT102__complete_genome_BAC,2064639,0,59.29861,0.00000,0.00000,0.00000,0.00000
1_CP014262_1_Pseudomonas_corrugata_strain_RM1_1_4__complete_genome_BAC,6124363,60,60.66265,9.79694,6.11980,0.99926,34.54253
1_CP014263_1_Spirosoma_montaniterrae_strain_DY10__complete_genome_BAC,5797678,0,52.68708,0.00000,0.00000,0.00000,0.00000
1_CP014279_1_Corynebacterium_stationis_strain_ATCC_6872__complete_genome_BAC,2853666,0,54.83046,0.00000,0.00000,0.00000,0.00000
1_CP014322_1_Alteromonas_addita_strain_R10SW13__complete_genome_BAC,4649146,17,43.60536,3.65658,1.73394,0.37296,12.89256
1_CP014327_1_Halocynthiibacter_arcticus_strain_PAMC_20958__complete_genome_BAC,4329554,0,53.20586,0.00000,0.00000,0.00000,0.00000
1_CP014332_1_Weissella_jogaejeotgali_strain_FOL01_chromosome__complete_genome_BAC,2114163,215,38.84090,101.69524,21.92929,10.37256,358.56200
1_CP014334_1_Fervidobacterium_islandicum_strain_AW_1__complete_genome_BAC,2237377,0,40.74121,0.00000,0.00000,0.00000,0.00000
1_CP014342_1_Geobacillus_subterraneus_strain_KCTC_3922__complete_genome_BAC,3474426,28,52.18324,8.05888,2.85591,0.82198,28.41438
1_CP014474_1_Serratia_rubidaea_strain_1122__complete_genome_BAC,4922834,99,59.20143,20.11038,10.09767,2.05119,70.90617
1_CP014475_1_Mycobacterium_phlei_strain_CCUG_21000__complete_genome_BAC,5349645,0,69.46281,0.00000,0.00000,0.00000,0.00000
1_CP014476_1_Methylomonas_denitrificans_strain_FJG1__complete_genome_BAC,5172098,0,51.65498,0.00000,0.00000,0.00000,0.00000
1_CP014504_1_Pedobacter_cryoconitis_strain_PAMC_27485__complete_genome_BAC,5950539,0,38.77323,0.00000,0.00000,0.00000,0.00000
1_CP014518_1_Sinomonas_atrocyanea_strain_KCTC_3377__complete_genome_BAC,4410241,0,71.48076,0.00000,0.00000,0.00000,0.00000
1_CP014525_1_Haematospirillum_jordaniae_strain_H5569__complete_genome_BAC,2131542,3,55.56150,1.40743,0.30599,0.14355,4.96240
1_CP014544_1_Zhongshania_aliphaticivorans_strain_SM2__complete_genome_BAC,4204359,0,50.71099,0.00000,0.00000,0.00000,0.00000
1_CP014546_1_Pseudomonas_azotoformans_strain_S4__complete_genome_BAC,6859618,137,60.31640,19.97195,13.97355,2.03707,70.41808
1_CP014608_1_Obesumbacterium_proteus_strain_DSM_2777__complete_genome_BAC,5011796,620,49.07800,123.70805,63.23795,12.61782,436.17584
1_CP014616_1_Sporosarcina_psychrophila_strain_DSM_6497__complete_genome_BAC,4674191,9,40.33176,1.92547,0.91797,0.19639,6.78891
1_CP014623_1_Lactobacillus_backii_strain_TMW_1_1988_chromosome__complete_genome_BAC,2558858,2,40.87717,0.78160,0.20399,0.07972,2.75580
1_CP014634_1_Corynebacterium_simulans_strain_PES1__complete_genome_BAC,2737971,0,59.00589,0.00000,0.00000,0.00000,0.00000
1_CP014646_1_Thauera_humireducens_strain_SgZ_1__complete_genome_BAC,4171754,64,66.44487,15.34128,6.52779,1.56476,54.09104
1_CP014671_1_Immundisolibacter_cernigliae_strain_TR3_2__complete_genome_BAC,3243537,100,67.81652,30.83051,10.19967,3.14461,108.70372
1_CP014674_1_Kozakia_baliensis_strain_DSM_14400__complete_genome_BAC,2888029,0,57.40832,0.00000,0.00000,0.00000,0.00000
1_CP014687_1_Acetobacter_persici_strain_TMW2_1084_chromosome__complete_genome_BAC,3230507,12,58.19936,3.71458,1.22396,0.37888,13.09706
1_CP014689_1_Gluconobacter_albidus_strain_TMW2_1191_chromosome__complete_genome_BAC,3107922,0,59.79180,0.00000,0.00000,0.00000,0.00000
1_CP014691_1_Neoasaia_chiangmaiensis_strain_NBRC_101099_chromosome__complete_genome_BAC,3407860,0,61.50746,0.00000,0.00000,0.00000,0.00000
1_CP014692_1_Acetobacter_aceti_strain_TMW2_1153__complete_genome_BAC,3725037,0,56.82334,0.00000,0.00000,0.00000,0.00000
1_CP014699_1_Streptococcus_pantholopis_strain_TA_26__complete_genome_BAC,2241302,34,41.96501,15.16977,3.46789,1.54726,53.48630
1_CP014766_1_Pontibacter_akesuensis_strain_AKS_1T__complete_genome_BAC,4713421,3,50.99329,0.63648,0.30599,0.06492,2.24413
1_CP014782_1_Shewanella_psychrophila_strain_WP2__complete_genome_BAC,6353406,45,44.29480,7.08281,4.58985,0.72242,24.97292
1_CP014784_1_Pseudomonas_alcaligenes_strain_NEB_585__complete_genome_BAC,4406305,709,65.51708,160.90598,72.31565,16.41186,567.33010
1_CP014787_1_Lactobacillus_oris_strain_J_1_chromosome__complete_genome_BAC,3171194,138866,51.36217,43789.87068,14163.87196,4466.41568,154396.45070
1_CP014796_1_Thiobacimonas_profunda_strain_JLT2016_chromosome__complete_genome_BAC,4609584,0,67.09722,0.00000,0.00000,0.00000,0.00000
1_CP014806_1_Rummeliibacillus_stabekisii_strain_PP9_chromosome__complete_genome_BAC,3412092,38,37.64576,11.13687,3.87587,1.13592,39.26691
1_CP014835_1_Streptococcus_halotolerans_strain_HTS9_chromosome__complete_genome_BAC,2182100,26,39.24181,11.91513,2.65191,1.21530,42.01094
1_CP014841_1_Dyella_thiooxydans_strain_ATSB10__complete_genome_BAC,4227172,7,68.01102,1.65595,0.71398,0.16890,5.83864
1_CP014859_1_Actinoalloteichus_hymeniacidonis_strain_HPA177_T____DSM_45092_T____complete_genome_BAC,6306386,0,68.10273,0.00000,0.00000,0.00000,0.00000
1_CP014864_1_Microbulbifer_thermotolerans_strain_DAU221_chromosome__complete_genome_BAC,3938396,0,56.56449,0.00000,0.00000,0.00000,0.00000
1_CP014869_1_Brevibacterium_linens_strain_BS258__complete_genome_BAC,3862244,0,64.17413,0.00000,0.00000,0.00000,0.00000
1_CP014870_1_Pseudomonas_silesiensis_strain_A3__complete_genome_BAC,6823539,50,59.58325,7.32757,5.09983,0.74739,25.83592
1_CP014872_1_Lactobacillus_lindneri_strain_TMW_1_1993_chromosome__complete_genome_BAC,1389742,125,34.23792,89.94488,12.74959,9.17407,317.13203
1_CP014912_1_Lactobacillus_paracollinoides_strain_TMW_1_1979_chromosome__complete_genome_BAC,3235324,649,47.15801,200.59840,66.19585,20.46035,707.27955
1_CP014945_1_Psychrobacter_alimentarius_strain_PAMC_27889_chromosome__complete_genome_BAC,3332539,1,42.86534,0.30007,0.10200,0.03061,1.05801
1_CP014947_1_Pseudomonas_koreensis_strain_D26__complete_genome_BAC,6301761,125,59.58482,19.83573,12.74959,2.02318,69.93777
1_CP014963_1_Geobacter_anodireducens_strain_SD_1_chromosome__complete_genome_BAC,3555507,0,61.76743,0.00000,0.00000,0.00000,0.00000
1_CP014991_1_Helicobacter_himalayensis_strain_YS1__complete_genome_BAC,1829936,0,39.88243,0.00000,0.00000,0.00000,0.00000
1_CP015005_1_Aminobacter_aminovorans_strain_KCTC_2477__complete_genome_BAC,5623946,0,63.45585,0.00000,0.00000,0.00000,0.00000
1_CP015079_1_Nocardioides_dokdonensis_FR1436__complete_genome_BAC,4376707,9,72.28540,2.05634,0.91797,0.20974,7.25034
1_CP015093_1_Pelagibaca_abyssi_strain_JLT2014_chromosome__complete_genome_BAC,4246390,5,65.89283,1.17747,0.50998,0.12010,4.15158
1_CP015108_1_Sporosarcina_ureae_strain_S204__complete_genome_BAC,3362333,31,41.50514,9.21980,3.16190,0.94039,32.50761
1_CP015114_1_Staphylococcus_condimenti_strain_DSM_11674__complete_genome_BAC,2659676,85,34.70077,31.95873,8.66972,3.25969,112.68165
1_CP015118_1_Rhizobacter_gummiphilus_strain_NS21__complete_genome_BAC,6398096,6,69.74746,0.93778,0.61198,0.09565,3.30646
1_CP015125_1_Dokdonia_donghaensis_DSW_1__complete_genome_BAC,3293944,1,38.16427,0.30359,0.10200,0.03096,1.07040
1_CP015136_1_Luteitalea_pratensis_strain_DSM_100886__partial_sequence_BAC,7480314,0,67.24204,0.00000,0.00000,0.00000,0.00000
1_CP015196_1_Streptococcus_marmotae_strain_HTS5_chromosome__complete_genome_BAC,2309282,0,40.91253,0.00000,0.00000,0.00000,0.00000
1_CP015206_1_Pediococcus_acidilactici_strain_ZPA017__complete_genome_BAC,2131361,94,42.09491,44.10330,9.58769,4.49839,155.50154
1_CP015217_1_Leptospira_alstonii_strain_GWTS_#1_chromosome_1__complete_sequence_BAC,4105414,0,42.41770,0.00000,0.00000,0.00000,0.00000
1_CP015230_1_Ruegeria_mobilis_F1926__complete_genome_BAC,3260769,0,59.04741,0.00000,0.00000,0.00000,0.00000
1_CP015235_1_Rhodococcus_fascians_D188__complete_genome_BAC,5139988,0,64.69192,0.00000,0.00000,0.00000,0.00000
1_CP015243_1_Halotalea_alkalilenta_strain_IHB_B_13600_chromosome__complete_genome_BAC,4387428,414,64.33146,94.36048,42.22663,9.62446,332.70076
1_CP015249_1_Dokdonella_koreensis_DS_123__complete_genome_BAC,4446619,87,70.39162,19.56542,8.87371,1.99561,68.98472
1_CP015281_1_Photorhabdus_laumondii_subsp__laumondii_strain_DSPV002N_chromosome__complete_genome_BAC,5688984,7,42.81700,1.23045,0.71398,0.12550,4.33838
1_CP015318_1_Mesorhizobium_amorphae_CCNWGS0123__complete_genome_BAC,6268270,0,63.44603,0.00000,0.00000,0.00000,0.00000
1_CP015367_1_Methylobacterium_phyllosphaerae_strain_CBMB27_chromosome__complete_genome_BAC,6083998,0,69.84079,0.00000,0.00000,0.00000,0.00000
1_CP015378_1_Fictibacillus_phosphorivorans_strain_G25_29_chromosome__complete_genome_BAC,4230665,69,39.33394,16.30951,7.03777,1.66351,57.50487
1_CP015381_1_Desulfococcus_multivorans_strain_DSM_2059__complete_genome_BAC,4455399,0,56.82341,0.00000,0.00000,0.00000,0.00000
1_CP015401_2_Bacteroides_caecimuris_strain_I48_chromosome__complete_genome_BAC,4839927,0,42.60617,0.00000,0.00000,0.00000,0.00000
1_CP015404_2_Erysipelotrichaceae_bacterium_I46_chromosome__complete_genome_BAC,4468297,0,43.23399,0.00000,0.00000,0.00000,0.00000
1_CP015406_2_Flavonifractor_plautii_strain_YL31__complete_genome_BAC,3818478,0,60.90791,0.00000,0.00000,0.00000,0.00000
1_CP015411_1_Pseudoalteromonas_luteoviolacea_strain_S4054249_chromosome_1__complete_sequence_BAC,4902887,0,41.84667,0.00000,0.00000,0.00000,0.00000
1_CP015438_1_Anoxybacillus_amylolyticus_strain_DSM_15939_chromosome__complete_genome_BAC,2834744,5,43.67563,1.76383,0.50998,0.17990,6.21900
1_CP015455_1_Pelobacter_acetylenicus_strain_DSM_3246_chromosome__complete_genome_BAC,3192352,0,57.41835,0.00000,0.00000,0.00000,0.00000
1_CP015506_1_Bacillus_oceanisediminis_2691_chromosome__complete_genome_BAC,5461741,24,41.23284,4.39420,2.44792,0.44819,15.49330
1_CP015515_1_Rathayibacter_tritici_strain_NCPPB_1953_chromosome__complete_genome_BAC,3354681,0,69.51219,0.00000,0.00000,0.00000,0.00000
1_CP015575_1_Campylobacter_hyointestinalis_subsp__hyointestinalis_LMG_9260__complete_genome_BAC,1753385,0,33.95935,0.00000,0.00000,0.00000,0.00000
1_CP015578_1_Campylobacter_lanienae_NCTC_13004__complete_genome_BAC,1594554,0,34.59476,0.00000,0.00000,0.00000,0.00000
1_CP015579_1_Tatumella_citrea_strain_DSM_13699_chromosome__complete_genome_BAC,4487466,48,49.71317,10.69645,4.89584,1.09100,37.71406
1_CP015583_1_Roseomonas_gilardii_strain_U14_5_chromosome_1__complete_sequence_BAC,4328147,44,70.71567,10.16601,4.48785,1.03690,35.84380
1_CP015588_1_Streptomyces_alfalfae_strain_ACCC40021_chromosome__complete_genome_BAC,8625867,0,72.11558,0.00000,0.00000,0.00000,0.00000
1_CP015600_1_Pseudomonas_antarctica_strain_PAMC_27494_chromosome__complete_genome_BAC,6441449,137,59.84708,21.26850,13.97355,2.16932,74.98952
1_CP015614_1_Brevundimonas_naejangsanensis_strain_B1_chromosome__complete_genome_BAC,2971535,0,67.54345,0.00000,0.00000,0.00000,0.00000
1_CP015615_1_Acinetobacter_schindleri_strain_ACE__complete_genome_BAC,3001209,2,42.84505,0.66640,0.20399,0.06797,2.34962
1_CP015622_1_Corynebacterium_crudilactis_strain_JZ16_chromosome__complete_genome_BAC,3047373,0,51.58244,0.00000,0.00000,0.00000,0.00000
1_CP015639_1_Pseudomonas_lurida_strain_L228_chromosome__complete_genome_BAC,6175426,21,60.84617,3.40057,2.14193,0.34685,11.98990
1_CP015750_1_Pectobacterium_wasabiae_CFBP_3304__complete_genome_BAC,5043228,81,50.54124,16.06114,8.26173,1.63818,56.62913
1_CP015756_1_Clostridium_estertheticum_subsp__estertheticum_strain_DSM_8809__complete_genome_BAC,4760574,50,30.91221,10.50294,5.09983,1.07126,37.03179
1_CP015772_1_Niabella_ginsenosidivorans_strain_BS26_chromosome__complete_genome_BAC,5627734,0,44.47633,0.00000,0.00000,0.00000,0.00000
1_CP015774_2_Lelliottia_amnigena_strain_ZB04__complete_genome_BAC,4616122,300,54.26423,64.98964,30.59901,6.62873,229.14364
1_CP015775_1_Ochrobactrum_pseudogrignonense_strain_K8_chromosome_1__complete_sequence_BAC,3950556,30,53.40190,7.59386,3.05990,0.77455,26.77480
1_CP015796_1_Borrelia_mayonii_strain_MN14_1539_chromosome__complete_genome_BAC,904387,0,28.31148,0.00000,0.00000,0.00000,0.00000
1_CP015810_1_Microbacterium_chocolatum_strain_SIT_101_chromosome__complete_genome_BAC,3117902,0,70.00182,0.00000,0.00000,0.00000,0.00000
1_CP015819_1_Spiroplasma_clarkii_strain_CN_5__complete_genome_BAC,1558445,0,29.59447,0.00000,0.00000,0.00000,0.00000
1_CP015820_1_Bartonella_apis_strain_BBC0178__complete_genome_BAC,2601172,0,45.33105,0.00000,0.00000,0.00000,0.00000
1_CP015839_1_Marinobacterium_aestuarii_strain_ST58_10__complete_genome_BAC,5191608,2876,58.79100,553.97073,293.34247,56.50320,1953.21689
1_CP015840_1_Chlamydia_gallinacea_08_1274_3__complete_genome_BAC,1059583,0,37.93632,0.00000,0.00000,0.00000,0.00000
1_CP015866_1_Streptomyces_parvulus_strain_2297_chromosome__complete_genome_BAC,7149446,0,72.82676,0.00000,0.00000,0.00000,0.00000
1_CP015880_1_Ensifer_adhaerens_strain_Casida_A_chromosome__complete_genome_BAC,4071185,0,62.83524,0.00000,0.00000,0.00000,0.00000
1_CP015961_1_Dietzia_timorensis_strain_ID05_A0528__complete_genome_BAC,3607892,0,65.59510,0.00000,0.00000,0.00000,0.00000
1_CP015963_1_Altererythrobacter_ishigakiensis_strain_NBRC_107699_chromosome__complete_genome_BAC,2673978,0,56.87726,0.00000,0.00000,0.00000,0.00000
1_CP015994_2_Anaplasma_ovis_str__Haibei_chromosome__complete_genome_BAC,1214674,0,48.87979,0.00000,0.00000,0.00000,0.00000
1_CP016020_1_Bacillus_weihaiensis_strain_Alg07_chromosome__complete_genome_BAC,4344873,16,36.46816,3.68250,1.63195,0.37560,12.98395
1_CP016028_1_Lactobacillus_curvatus_strain_FBA2__complete_genome_BAC,1848756,37,42.08083,20.01341,3.77388,2.04131,70.56427
1_CP016033_1_Porphyrobacter_neustonensis_strain_DSM_9434__complete_genome_BAC,3090363,0,65.27368,0.00000,0.00000,0.00000,0.00000
1_CP016043_1_Edwardsiella_hoshinae_strain_ATCC_35051_chromosome__complete_genome_BAC,3811650,88,56.88679,23.08711,8.97571,2.35481,81.40167
1_CP016093_1_Rhizobiales_bacterium_NRL2__complete_genome_BAC,4700671,16,67.13927,3.40377,1.63195,0.34717,12.00118
1_CP016094_1_Lacunisphaera_limnophila_strain_IG16b_chromosome__complete_genome_BAC,4199284,0,66.48997,0.00000,0.00000,0.00000,0.00000
1_CP016162_1_Pseudomonas_alcaliphila_JAB1_chromosome__complete_genome_BAC,5340293,490,62.54770,91.75532,49.97838,9.35873,323.51535
1_CP016170_1_Bordetella_bronchialis_strain_AU3182__complete_genome_BAC,5878756,3,67.30717,0.51031,0.30599,0.05205,1.79928
1_CP016172_1_Bordetella_flabilis_strain_AU10664__complete_genome_BAC,5835727,0,66.15137,0.00000,0.00000,0.00000,0.00000
1_CP016174_1_Amycolatopsis_orientalis_strain_B_37__complete_genome_BAC,9490992,0,68.85251,0.00000,0.00000,0.00000,0.00000
1_CP016176_1_Xenorhabdus_hominickii_strain_ANU1__complete_genome_BAC,4522699,1,43.41639,0.22111,0.10200,0.02255,0.77959
