species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP013366_1_Burkholderia_territorii_strain_RF8_non_BP5_chromosome_1__complete_sequence_BAC,3421021,29,66.69130,8.47700,3.48973,1.02009,219.60016
1_CP011104_1_Photorhabdus_temperata_subsp__thracensis_strain_DSM_15199__complete_genome_BAC,5147098,43,44.10091,8.35422,5.17443,1.00531,216.41936
1_CP011975_1_Yersinia_aleksiciae_strain_159__complete_genome_BAC,4000307,33,49.02835,8.24936,3.97108,0.99269,213.70297
1_CP009454_1_Pantoea_rwandensis_strain_ND04__complete_genome_BAC,4327607,35,53.91774,8.08760,4.21175,0.97323,209.51262
1_CP011008_1_Bacillus_simplex_strain_SH_B26__complete_genome_BAC,5345500,43,39.86483,8.04415,5.17443,0.96800,208.38688
1_AP018052_1_Thiohalobacter_thiocyanaticus_DNA__complete_genome__strain__FOKN1_BAC,3233441,26,64.26694,8.04097,3.12873,0.96762,208.30457
1_CP016539_2_Planococcus_plakortidis_strain_DSM_23997__complete_genome_BAC,3261818,26,49.96268,7.97101,3.12873,0.95920,206.49218
1_CP007044_2_Chania_multitudinisentens_RB_25__complete_genome_BAC,5488183,43,50.86989,7.83502,5.17443,0.94283,202.96931
1_CP023299_1_Pseudomonas_mosselii_strain_BS011_chromosome__complete_genome_BAC,5751088,45,64.35753,7.82460,5.41510,0.94158,202.69947
1_CP022423_1_Vitreoscilla_filiformis_strain_ATCC_15551_chromosome__complete_genome_BAC,3464895,27,63.49682,7.79243,3.24906,0.93771,201.86607
1_CP011256_1_Xanthomonas_arboricola_strain_17__complete_genome_BAC,5254865,40,65.39373,7.61200,4.81343,0.91599,197.19191
1_AP012320_1_Rubrivivax_gelatinosus_IL144_DNA__complete_genome_BAC,5043253,38,71.27454,7.53482,4.57275,0.90671,195.19260
1_CP012076_1_Bordetella_hinzii_strain_F582__complete_genome_BAC,4912977,37,67.08097,7.53107,4.45242,0.90626,195.09538
1_CP003093_2_Pseudoxanthomonas_spadix_BD_a59__complete_genome_BAC,3452554,26,67.67732,7.53067,3.12873,0.90621,195.08489
1_CP007155_1_Kutzneria_albida_DSM_43870__complete_genome_BAC,9874926,74,70.62154,7.49372,8.90484,0.90176,194.12790
1_AE003849_1_Xylella_fastidiosa_9a5c__complete_genome_BAC,2679306,20,52.66793,7.46461,2.40671,0.89826,193.37365
1_CP006938_2_Pandoraea_pnomenusa_strain_RB_44_chromosome__complete_genome_BAC,5385946,40,64.90229,7.42673,4.81343,0.89370,192.39241
1_CP019401_1_Planococcus_faecalis_strain_AJ003_chromosome__complete_genome_BAC,3495892,25,40.90131,7.15125,3.00839,0.86055,185.25610
1_AE016853_1_Pseudomonas_syringae_pv__tomato_str__DC3000__complete_genome_BAC,6397126,44,58.39594,6.87808,5.29477,0.82768,178.17951
1_CP014671_1_Immundisolibacter_cernigliae_strain_TR3_2__complete_genome_BAC,3243537,22,67.81652,6.78271,2.64738,0.81620,175.70887
1_CP000512_1_Acidovorax_citrulli_AAC00_1__complete_genome_BAC,5352772,36,68.55272,6.72549,4.33208,0.80932,174.22649
1_CP014342_1_Geobacillus_subterraneus_strain_KCTC_3922__complete_genome_BAC,3474426,23,52.18324,6.61979,2.76772,0.79660,171.48831
1_CP013661_2_Planococcus_kocurii_strain_ATCC_43650__complete_genome_BAC,3472056,22,40.90789,6.33630,2.64738,0.76248,164.14427
1_BA000028_3_Oceanobacillus_iheyensis_HTE831_DNA__complete_genome_BAC,3630528,23,35.67107,6.33516,2.76772,0.76235,164.11492
1_CP020000_1_Acinetobacter_calcoaceticus_strain_CA16__complete_genome_BAC,4110074,26,38.71687,6.32593,3.12873,0.76123,163.87564
1_AP017312_1_Aneurinibacillus_soli_DNA__complete_genome_BAC,4116770,26,45.87746,6.31563,3.12873,0.76000,163.60893
1_CP020925_1_Sphingobium_yanoikuyae_strain_SHJ_chromosome__complete_genome_BAC,5260163,33,64.37159,6.27357,3.97108,0.75493,162.51941
1_CP026562_1_Pseudomonas_avellanae_strain_R2leaf_chromosome__complete_genome_BAC,6242845,39,58.58582,6.24716,4.69309,0.75176,161.83508
1_CP002206_1_Pantoea_vagans_C9_1__complete_genome_BAC,4024986,25,55.54114,6.21120,3.00839,0.74743,160.90349
1_CP010820_1_Lysinibacillus_fusiformis_strain_RB_21__complete_genome_BAC,4843789,30,37.61305,6.19350,3.61007,0.74530,160.44501
1_CP020809_1_Mycobacterium_dioxanotrophicus_strain_PH_06_chromosome__complete_genome_BAC,7595921,47,66.54500,6.18753,5.65578,0.74458,160.29048
1_CP001875_2_Pantoea_ananatis_LMG_20103__complete_genome_BAC,4703373,29,53.68264,6.16579,3.48973,0.74196,159.72729
1_CP016833_1_Xanthomonas_fragariae_isolate_Fap29_chromosome__complete_genome_BAC,4232633,26,62.30257,6.14275,3.12873,0.73919,159.13045
CP014503.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_B__complete_sequence,4956242,30,43.94657,6.05298,3.61007,0.72839,156.80474
1_CP004141_1_Edwardsiella_piscicida_C07_087__complete_genome_BAC,3857040,23,59.60081,5.96312,2.76772,0.71758,154.47705
1_CP002877_1_Cupriavidus_necator_N_1_chromosome_1__complete_sequence_BAC,3872936,23,66.51125,5.93864,2.76772,0.71463,153.84285
1_CU207211_1_Herminiimonas_arsenicoxydans_chromosome__complete_sequence_BAC,3424307,20,54.28676,5.84059,2.40671,0.70283,151.30288
1_CP010799_2_Ralstonia_mannitolilytica_strain_SN82F48_chromosome_1__complete_sequence_BAC,3503899,20,65.42309,5.70793,2.40671,0.68687,147.86608
1_AL646052_1_Ralstonia_solanacearum_GMI1000_chromosome_complete_sequence_BAC,3716413,21,67.05496,5.65061,2.52705,0.67997,146.38141
1_CP001135_1_Edwardsiella_tarda_EIB202__complete_genome_BAC,3760463,21,59.73306,5.58442,2.52705,0.67200,144.66670
1_CP006837_1_Lysinibacillus_varians_strain_GY32__complete_genome_BAC,4662822,26,37.17619,5.57602,3.12873,0.67099,144.44914
1_CP000542_1_Verminephrobacter_eiseniae_EF01_2__complete_genome_BAC,5566749,31,65.29164,5.56878,3.73040,0.67012,144.26143
1_CP003350_1_Frateuria_aurantia_DSM_6220__complete_genome_BAC,3603458,20,63.40933,5.55022,2.40671,0.66789,143.78069
1_CP001982_1_Bacillus_megaterium_DSM319__complete_genome_BAC,5097447,28,38.12320,5.49294,3.36940,0.66100,142.29686
1_FO704551_1_Xenorhabdus_poinarii_str__G6_chromosome__complete_genome_BAC,3659523,20,44.53690,5.46520,2.40671,0.65766,141.57812
1_AM286415_1_Yersinia_enterocolitica_subsp__enterocolitica_8081_complete_genome_BAC,4615899,25,47.26529,5.41606,3.00839,0.65175,140.30524
1_CP007039_1_Pseudomonas_cichorii_JBC1__complete_genome_BAC,5986012,32,58.10106,5.34580,3.85074,0.64329,138.48502
1_CP002080_1_Acinetobacter_oleivorans_DR1__complete_genome_BAC,4152543,22,38.72348,5.29796,2.64738,0.63753,137.24582
1_CP013480_3_Pandoraea_norimbergensis_strain_DSM_11628__complete_genome_BAC,6167370,32,63.07092,5.18860,3.85074,0.62437,134.41268
1_CP023284_1_Variovorax_boronicumulans_strain_J1_chromosome__complete_genome_BAC,7137898,37,68.02817,5.18360,4.45242,0.62377,134.28315
1_CP018866_1_Bacillus_cohnii_strain_DSM_6307_chromosome__complete_genome_BAC,4899141,25,36.12177,5.10294,3.00839,0.61407,132.19360
1_CP017715_1_Marinobacter_salinus_strain_Hb8_chromosome__complete_genome_BAC,4121005,21,55.90390,5.09585,2.52705,0.61321,132.01003
1_CP000563_1_Shewanella_baltica_OS155__complete_genome_BAC,5127376,26,46.27474,5.07082,3.12873,0.61020,131.36150
1_CP017080_1_Bacillus_muralis_strain_G25_68_chromosome__complete_genome_BAC,4919373,24,42.36723,4.87867,2.88806,0.58708,126.38398
1_CP003403_1_Rahnella_aquatilis_HX2__complete_genome_BAC,4962173,24,52.18204,4.83659,2.88806,0.58201,125.29388
1_CP006643_1_Bacillus_infantis_NRRL_B_14911__complete_genome_BAC,4884713,23,46.01898,4.70857,2.76772,0.56661,121.97738
1_HG322949_1_Janthinobacterium_agaricidamnosum_NBRC_102515___DSM_9628__complete_genome_BAC,5949001,28,61.06968,4.70667,3.36940,0.56638,121.92825
1_CP010409_1_Xanthomonas_sacchari_strain_R1__complete_genome_BAC,4497453,21,68.95865,4.66931,2.52705,0.56188,120.96040
1_CP003466_1_Alcanivorax_dieselolei_B5__complete_genome_BAC,4928223,23,61.63721,4.66700,2.76772,0.56161,120.90048
1_CP014947_1_Pseudomonas_koreensis_strain_D26__complete_genome_BAC,6301761,29,59.58482,4.60189,3.48973,0.55377,119.21376
1_CP007626_1_Bacillus_pseudomycoides_strain_219298__complete_genome_BAC,5228024,24,35.79836,4.59065,2.88806,0.55242,118.92256
1_CP015506_1_Bacillus_oceanisediminis_2691_chromosome__complete_genome_BAC,5461741,25,41.23284,4.57730,3.00839,0.55081,118.57667
1_AP008230_1_Desulfitobacterium_hafniense_Y51_DNA__complete_genome_BAC,5727534,26,47.35133,4.53948,3.12873,0.54626,117.59700
1_CP016756_1_Stenotrophomonas_nitritireducens_strain_2001__complete_genome_BAC,4541729,20,63.84571,4.40361,2.40671,0.52991,114.07722
1_CP006252_1_Serratia_liquefaciens_ATCC_27592__complete_genome_BAC,5238612,23,55.34579,4.39048,2.76772,0.52833,113.73707
1_CP014546_1_Pseudomonas_azotoformans_strain_S4__complete_genome_BAC,6859618,30,60.31640,4.37342,3.61007,0.52628,113.29519
1_CP020814_1_Bacillus_krulwichiae_strain_AM31D_chromosome__complete_genome_BAC,4610863,20,38.15032,4.33759,2.40671,0.52197,112.36688
1_CP011974_1_Bacillus_filamentosus_strain_Hbe603__complete_genome_BAC,4865574,21,36.63717,4.31604,2.52705,0.51937,111.80876
1_CP003959_1_Serratia_marcescens_WW4__complete_genome_BAC,5241455,21,59.55285,4.00652,2.52705,0.48213,103.79042
1_CP017886_1_Pseudomonas_frederiksbergensis_strain_ERDD5_01_chromosome__complete_genome_BAC,5747498,23,58.72642,4.00174,2.76772,0.48155,103.66666
1_CP018049_1_Pseudomonas_orientalis_strain_F9__complete_genome_BAC,5986236,23,60.37583,3.84214,2.76772,0.46235,99.53228
1_CP012400_2_Pseudomonas_yamanorum_strain_LBUM636_chromosome__complete_genome_BAC,6856835,25,60.61294,3.64599,3.00839,0.43874,94.45093
1_CP000058_1_Pseudomonas_savastanoi_pv__phaseolicola_1448A_chromosome__complete_genome_BAC,5928787,21,58.01183,3.54204,2.52705,0.42623,91.75790
1_CP023778_1_Nocardia_terpenica_strain_NC_YFY_NT001_chromosome__complete_genome_BAC,8847159,30,68.49639,3.39092,3.61007,0.40805,87.84310
1_CP015600_1_Pseudomonas_antarctica_strain_PAMC_27494_chromosome__complete_genome_BAC,6441449,21,59.84708,3.26014,2.52705,0.39231,84.45511
1_CP010896_1_Pseudomonas_simiae_strain_PCL1751__complete_genome_BAC,6143950,20,60.36048,3.25523,2.40671,0.39172,84.32815
1_CP022098_1_Cystobacter_fuscus_strain_DSM_52655_chromosome__complete_genome_BAC,12349744,39,68.50099,3.15796,4.69309,0.38002,81.80824
1_CP020563_1_Kitasatospora_albolonga_strain_YIM_101047_chromosome__complete_genome_BAC,8027788,20,72.00793,2.49135,2.40671,0.29980,64.53930
1_CP029425_1_Bradyrhizobium_ottawaense_strain_OO99_chromosome__complete_genome_BAC,8606328,21,63.84046,2.44006,2.52705,0.29363,63.21084
1_1_1_19,58617616,31,47.93585,0.52885,3.73040,0.06364,13.70010
1_1_1_6,170805979,57,39.59925,0.33371,6.85913,0.04016,8.64494
1_1_1_7,159345973,40,40.69323,0.25103,4.81343,0.03021,6.50293
1_1_1_1,248956422,25,41.72050,0.10042,3.00839,0.01208,2.60140
